text,label,source
Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE!,sarcasm,tweet_eval_irony
We are MAD Gamers: | Follow @user #Wellington #NewZealand,clean,tweet_eval_irony
So not okay with DB's racist jokes.,clean,tweet_eval_irony
"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI,",clean,tweet_eval_irony
@user u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,sarcasm,tweet_eval_irony
"The feeling you get, when you just wanna flip the table and screw the finals.",clean,tweet_eval_irony
They working me so hard tonite,clean,tweet_eval_irony
@user @user this vine won't come up 😫😫😫,clean,tweet_eval_irony
#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully...,clean,tweet_eval_irony
Jeez I wish the government paid for my food. #not #EBTbitches,sarcasm,tweet_eval_irony
"Hey @user some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",clean,tweet_eval_irony
Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,sarcasm,tweet_eval_irony
"when you refer to yourself in the plural, you'll get that @user @user @user @user @user @user",clean,tweet_eval_irony
That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @user,sarcasm,tweet_eval_irony
Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,sarcasm,tweet_eval_irony
Perfect time to get sick 😢 #not,sarcasm,tweet_eval_irony
I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,clean,tweet_eval_irony
Merry Christmas to all my friends and family... Santa just finished at my house!!,clean,tweet_eval_irony
<-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@,clean,tweet_eval_irony
I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,clean,tweet_eval_irony
Lol hilarious pic RT @user What a game! @user win!,clean,tweet_eval_irony
You've set yourself some target to achieve there like love #hot or #not,clean,tweet_eval_irony
"Change is a Process, ||#Not an Event dafuq you thinking",clean,tweet_eval_irony
My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,sarcasm,tweet_eval_irony
"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your...",clean,tweet_eval_irony
"@user ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",sarcasm,tweet_eval_irony
Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,clean,tweet_eval_irony
#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men,clean,tweet_eval_irony
Yay jury duty 😒 #sarcasm,sarcasm,tweet_eval_irony
"i may have played a part, but i wont take sole credit ;) @user @user",clean,tweet_eval_irony
"@user @user I thought it was, what I call, the wet look lol",clean,tweet_eval_irony
A burned tongue is a lovely way to start the day #sarcasm #ouch,sarcasm,tweet_eval_irony
Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek,sarcasm,tweet_eval_irony
When ya mates dad starts poking you on Facebook #Cringe 😲😬,clean,tweet_eval_irony
The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,sarcasm,tweet_eval_irony
#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,sarcasm,tweet_eval_irony
These refs are pissing me off. They seriously have no idea of what's going on.,clean,tweet_eval_irony
has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,clean,tweet_eval_irony
Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question #BlogTalkRadio,clean,tweet_eval_irony
So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,sarcasm,tweet_eval_irony
@user then later he snuggles up to The Royals with giddy glee #Irony,sarcasm,tweet_eval_irony
"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not...",sarcasm,tweet_eval_irony
it's International Human Rights Day #irony,sarcasm,tweet_eval_irony
So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,sarcasm,tweet_eval_irony
@user I take it you're not in England then ; ),clean,tweet_eval_irony
#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends,clean,tweet_eval_irony
When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,clean,tweet_eval_irony
@user Thanks for pirating my music! :D #not,sarcasm,tweet_eval_irony
Welcome to the surrealist estate agency!!,clean,tweet_eval_irony
#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT:,clean,tweet_eval_irony
The fucking car just gave up..! #car #died #not-happy,clean,tweet_eval_irony
I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm,sarcasm,tweet_eval_irony
"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",sarcasm,tweet_eval_irony
@user and if Marathi man speak hindi to Chu*** samajhte hai #irony,sarcasm,tweet_eval_irony
Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them #irony #capitalism,sarcasm,tweet_eval_irony
Tomorrow three test signature.|Thank you. |#school #sarcasm,sarcasm,tweet_eval_irony
"So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony",sarcasm,tweet_eval_irony
My babygirl has an imaginary friend it's so cute to watch her talk to it.,clean,tweet_eval_irony
#UKArtistOnly @user @user @user present. #UKUntoldStory #MIXTape #GetOn #DUCMG,clean,tweet_eval_irony
@user They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,clean,tweet_eval_irony
Thanks GORI-san|#djgori #not for sale,clean,tweet_eval_irony
We may be some time. #Hibernot #Not,clean,tweet_eval_irony
@user @user @user @user @user @user I'm still going to Exeter whether they care or not,clean,tweet_eval_irony
@user NDP to introduce bill to make OHIP public #not appropriate # confidentiality,clean,tweet_eval_irony
Oregon marching band playing @user music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,clean,tweet_eval_irony
@user we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,clean,tweet_eval_irony
Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,sarcasm,tweet_eval_irony
"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""",clean,tweet_eval_irony
@user hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,clean,tweet_eval_irony
Urban Glam High Heel Earrings $7|Leave email for invoice,clean,tweet_eval_irony
Gotta love being lied to.... #not,sarcasm,tweet_eval_irony
@user @user Ladies wouldn't use that language.But I guess you are not one.,clean,tweet_eval_irony
@user I hate you lol,clean,tweet_eval_irony
I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,clean,tweet_eval_irony
"Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now.",clean,tweet_eval_irony
Sweet jeebus! MT @user CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low,clean,tweet_eval_irony
Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳,clean,tweet_eval_irony
"We were miles apart,but you found me, now we are close enough, still apart #irony",sarcasm,tweet_eval_irony
Drinking a Southern Triangle IPA by @user at @user --,clean,tweet_eval_irony
"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",sarcasm,tweet_eval_irony
@user @user It also makes me want to post this...,clean,tweet_eval_irony
#birthcontrol #lol #wtf #whatisbirthcontrol @user great commercial #sarcasm,sarcasm,tweet_eval_irony
Oh how I love working in Baltimore #not,sarcasm,tweet_eval_irony
Fans watch #tylerfarr in concert at @user #countrymusic #throwdown1035 #tampa,clean,tweet_eval_irony
So I'm the school nurse today. And I have a fever. #irony,sarcasm,tweet_eval_irony
#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid.,clean,tweet_eval_irony
"Thanks for the dick pic, really, thanks. #Sarcasm",sarcasm,tweet_eval_irony
@user @user spawn of Larry Ellison aka World's Worst Human,clean,tweet_eval_irony
Really loves dentist appointments. #sarcasm,sarcasm,tweet_eval_irony
Now to write a JavaScript RegExp that allows . and ' in e-mail addresses...,clean,tweet_eval_irony
@user @user 3 more nights 3 more nights 😬😬😬 #londoncalling,clean,tweet_eval_irony
"@user @user A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.",clean,tweet_eval_irony
@user You're a tough bugger ;p,clean,tweet_eval_irony
I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm,sarcasm,tweet_eval_irony
"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony",sarcasm,tweet_eval_irony
#AnalFrench #Chocolate Chocolate babe gets dicks in asshole,clean,tweet_eval_irony
Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @user #Pearlburg mom and Jesus,sarcasm,tweet_eval_irony
Just entered the @user competition for tickets to the final! Fingers crossed @user,clean,tweet_eval_irony
"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma",sarcasm,tweet_eval_irony
"@user for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas",clean,tweet_eval_irony
"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony",sarcasm,tweet_eval_irony
It's snowing in Chicago #whitechristmas #not,sarcasm,tweet_eval_irony
Oh I just love when I wake up with a migraine 😒 #not #needmeds,sarcasm,tweet_eval_irony
Oh Oh mum is #not #going to be #pleased #littletike,clean,tweet_eval_irony
Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,sarcasm,tweet_eval_irony
Felicitats #Penedesfera #notcies,clean,tweet_eval_irony
Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm,sarcasm,tweet_eval_irony
#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves,clean,tweet_eval_irony
Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl,clean,tweet_eval_irony
@user @user At least you got my joke,clean,tweet_eval_irony
"@user It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",clean,tweet_eval_irony
"@user thanks babe, hope you have a good one too 💕🎊🎊",clean,tweet_eval_irony
This nigga knocced back 6 shots of Henny lastnight ! @user,clean,tweet_eval_irony
'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out:,clean,tweet_eval_irony
#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh...,clean,tweet_eval_irony
"Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue",sarcasm,tweet_eval_irony
"Bestiestest. *teary-eyed* THE KING IS COMING! My God's not dead, He's surely alive! #God's #not #dead #faith",clean,tweet_eval_irony
#Johnny #Football #time #is #not #a #fun time #any #more: The Cleveland Browns went into Sunday's game against the...,clean,tweet_eval_irony
@user THAT'S WHAT I'M TALKING ABOUT! Awesome Win CAVS!!!!!!,clean,tweet_eval_irony
08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks,sarcasm,tweet_eval_irony
"@user Now I have a game Monday, Tuesday, friday and Saturday 😭😭",clean,tweet_eval_irony
@user Go you! #not Home until the 1st Jan. So excited!,clean,tweet_eval_irony
Photo: Tuxedo Jumpsuit Sizes:Small-Large Color:Black Price:$65.00 Leave email and size for invoice,clean,tweet_eval_irony
#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. via @user,clean,tweet_eval_irony
@user Three minutes is better than no minutes,clean,tweet_eval_irony
"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @user are some winners. #not #senioritisisreal #losers",sarcasm,tweet_eval_irony
The ones that caught me by surprise were the ones I didn't expect #duh #redundantredundant,clean,tweet_eval_irony
